project_id,project_name,reporting_month,month_number,ministry,sector,state,implementing_agency_type,original_cost_crore,latest_revised_cost_crore,cumulative_expenditure_crore,planned_duration_months,elapsed_duration_months,schedule_consumption_pct,expected_physical_progress_pct,physical_progress_pct,financial_progress_pct,progress_gap_pct,financial_physical_gap_pct,milestones_total,milestones_expected_to_date,milestones_delayed,milestone_delay_rate_pct,land_acquisition_delay,clearance_delay,contractor_delay,funding_issue,expenditure_ratio_pct,observable_risk_score,final_cost_overrun_pct,final_time_overrun_pct,final_cost_overrun_flag,final_time_overrun_flag,final_major_risk_flag,final_revised_cost_crore,final_actual_duration_months,dataset_split
PAI-04651,Demo Infrastructure Project 4651,2025-07,7,Ministry of Communications,Steel,Kerala,Infrastructure Authority,540.45,563.11,301.75,57,33,57.89,59.28,56.21,59.87,3.06,3.66,26,15,2.0,13.33,1.0,0.0,0.0,1.0,53.59,20.6,8.01,0.53,0,0,0,583.72,58,live_demo
PAI-04651,Demo Infrastructure Project 4651,2025-08,8,Ministry of Communications,Steel,Kerala,Infrastructure Authority,540.45,567.05,312.94,57,38,66.67,64.32,65.01,67.8,-0.69,2.78,26,17,3.0,17.65,1.0,0.0,0.0,0.0,55.19,17.36,8.01,0.53,0,0,0,583.72,58,live_demo
PAI-04651,Demo Infrastructure Project 4651,2025-09,9,Ministry of Communications,Steel,Kerala,Infrastructure Authority,540.45,571.09,371.33,57,43,75.44,77.3,72.43,69.5,4.87,-2.93,26,19,4.0,21.05,0.0,0.0,1.0,0.0,65.02,21.51,8.01,0.53,0,0,0,583.72,58,live_demo
PAI-04651,Demo Infrastructure Project 4651,2025-10,10,Ministry of Communications,Steel,Kerala,Infrastructure Authority,540.45,575.22,390.8,57,48,84.21,82.11,76.45,79.17,5.66,2.71,26,21,6.0,28.57,0.0,0.0,0.0,0.0,67.94,17.43,8.01,0.53,0,0,0,583.72,58,live_demo
PAI-04651,Demo Infrastructure Project 4651,2025-11,11,Ministry of Communications,Steel,Kerala,Infrastructure Authority,540.45,579.43,450.02,57,52,91.23,93.93,89.43,95.87,4.5,6.44,26,23,7.0,30.43,0.0,0.0,1.0,0.0,77.67,37.38,8.01,0.53,0,0,0,583.72,58,live_demo
PAI-04651,Demo Infrastructure Project 4651,2025-12,12,Ministry of Communications,Steel,Kerala,Infrastructure Authority,540.45,583.72,507.73,57,57,100.0,100.0,99.0,97.61,1.0,-1.39,26,26,7.0,26.92,1.0,0.0,0.0,0.0,86.98,18.58,8.01,0.53,0,0,0,583.72,58,live_demo
PAI-04657,Demo Infrastructure Project 4657,2025-01,1,Ministry of Railways,Steel,Telangana,Railway Agency,2059.28,2092.16,243.89,31,3,9.68,8.01,0.0,17.93,8.01,17.93,17,1,0.0,0.0,0.0,0.0,0.0,0.0,11.66,22.38,31.49,24.06,1,1,1,2707.78,39,live_demo
PAI-04657,Demo Infrastructure Project 4657,2025-02,2,Ministry of Railways,Steel,Telangana,Railway Agency,2059.28,2134.81,388.31,31,5,16.13,14.26,18.36,31.65,-4.1,13.29,17,2,1.0,50.0,0.0,1.0,0.0,1.0,18.19,27.71,31.49,24.06,1,1,1,2707.78,39,live_demo
PAI-04657,Demo Infrastructure Project 4657,2025-03,3,Ministry of Railways,Steel,Telangana,Railway Agency,2059.28,2182.15,530.12,31,8,25.81,24.9,20.45,34.75,4.44,14.29,17,4,1.0,25.0,0.0,0.0,1.0,1.0,24.29,30.08,31.49,24.06,1,1,1,2707.78,39,live_demo
PAI-04657,Demo Infrastructure Project 4657,2025-04,4,Ministry of Railways,Steel,Telangana,Railway Agency,2059.28,2232.81,662.01,31,10,32.26,28.02,28.2,40.68,-0.18,12.49,17,5,2.0,40.0,0.0,0.0,0.0,0.0,29.65,22.78,31.49,24.06,1,1,1,2707.78,39,live_demo
PAI-04657,Demo Infrastructure Project 4657,2025-05,5,Ministry of Railways,Steel,Telangana,Railway Agency,2059.28,2286.09,922.18,31,13,41.94,38.71,29.28,40.42,9.43,11.14,17,7,3.0,42.86,0.0,0.0,1.0,0.0,40.34,41.7,31.49,24.06,1,1,1,2707.78,39,live_demo
PAI-04657,Demo Infrastructure Project 4657,2025-06,6,Ministry of Railways,Steel,Telangana,Railway Agency,2059.28,2341.56,1055.32,31,16,51.61,46.2,38.24,47.64,7.96,9.4,17,8,3.0,37.5,1.0,0.0,1.0,0.0,45.07,41.46,31.49,24.06,1,1,1,2707.78,39,live_demo
PAI-04657,Demo Infrastructure Project 4657,2025-07,7,Ministry of Railways,Steel,Telangana,Railway Agency,2059.28,2398.92,1242.8,31,18,58.06,55.21,51.29,63.22,3.92,11.93,17,9,4.0,44.44,0.0,1.0,0.0,0.0,51.81,39.18,31.49,24.06,1,1,1,2707.78,39,live_demo
PAI-04657,Demo Infrastructure Project 4657,2025-08,8,Ministry of Railways,Steel,Telangana,Railway Agency,2059.28,2457.94,1343.83,31,21,67.74,65.71,59.06,67.76,6.65,8.7,17,11,4.0,36.36,1.0,0.0,1.0,1.0,54.67,39.14,31.49,24.06,1,1,1,2707.78,39,live_demo
PAI-04657,Demo Infrastructure Project 4657,2025-09,9,Ministry of Railways,Steel,Telangana,Railway Agency,2059.28,2518.46,1488.47,31,23,74.19,71.92,65.61,76.65,6.31,11.05,17,12,6.0,50.0,0.0,0.0,0.0,0.0,59.1,35.5,31.49,24.06,1,1,1,2707.78,39,live_demo
PAI-04657,Demo Infrastructure Project 4657,2025-10,10,Ministry of Railways,Steel,Telangana,Railway Agency,2059.28,2580.35,1684.9,31,26,83.87,81.81,68.37,77.68,13.44,9.32,17,14,8.0,57.14,0.0,0.0,0.0,0.0,65.3,34.6,31.49,24.06,1,1,1,2707.78,39,live_demo
PAI-04657,Demo Infrastructure Project 4657,2025-11,11,Ministry of Railways,Steel,Telangana,Railway Agency,2059.28,2643.49,1854.44,31,28,90.32,93.58,80.77,90.1,12.82,9.33,17,15,7.0,46.67,1.0,0.0,1.0,0.0,70.15,52.07,31.49,24.06,1,1,1,2707.78,39,live_demo
PAI-04657,Demo Infrastructure Project 4657,2025-12,12,Ministry of Railways,Steel,Telangana,Railway Agency,2059.28,2707.78,2058.19,31,31,100.0,100.0,80.52,96.94,19.48,16.42,17,17,9.0,52.94,0.0,0.0,0.0,1.0,76.01,56.68,31.49,24.06,1,1,1,2707.78,39,live_demo
PAI-04658,Demo Infrastructure Project 4658,2025-01,1,Ministry of Power,Transport & Logistics,Kerala,PSU,880.04,891.73,81.69,89,7,7.87,8.0,5.41,15.3,2.59,9.89,12,1,0.0,0.0,1.0,0.0,0.0,0.0,9.16,15.25,26.19,29.98,1,1,1,1110.56,116,live_demo
PAI-04658,Demo Infrastructure Project 4658,2025-02,2,Ministry of Power,Transport & Logistics,Kerala,PSU,880.04,906.89,146.44,89,15,16.85,16.44,17.24,22.47,-0.8,5.23,12,2,1.0,50.0,0.0,1.0,0.0,0.0,16.15,15.51,26.19,29.98,1,1,1,1110.56,116,live_demo
PAI-04658,Demo Infrastructure Project 4658,2025-03,3,Ministry of Power,Transport & Logistics,Kerala,PSU,880.04,923.71,262.94,89,22,24.72,18.67,17.21,27.24,1.47,10.03,12,3,1.0,33.33,,0.0,0.0,1.0,28.47,23.08,26.19,29.98,1,1,1,1110.56,116,live_demo
PAI-04658,Demo Infrastructure Project 4658,2025-04,4,Ministry of Power,Transport & Logistics,Kerala,PSU,880.04,941.72,323.03,89,30,33.71,31.26,29.66,,1.6,16.39,12,4,2.0,50.0,0.0,1.0,0.0,0.0,34.3,32.2,26.19,29.98,1,1,1,1110.56,116,live_demo
PAI-04658,Demo Infrastructure Project 4658,2025-05,5,Ministry of Power,Transport & Logistics,Kerala,PSU,880.04,960.66,371.55,89,37,41.57,43.54,37.92,51.47,5.62,13.55,12,5,2.0,40.0,0.0,0.0,0.0,0.0,38.68,32.48,26.19,29.98,1,1,1,1110.56,116,live_demo
PAI-04658,Demo Infrastructure Project 4658,2025-06,6,Ministry of Power,Transport & Logistics,Kerala,PSU,880.04,980.38,467.89,89,44,49.44,49.87,42.71,50.11,7.15,7.4,12,6,2.0,33.33,0.0,0.0,0.0,0.0,47.73,29.96,26.19,29.98,1,1,1,1110.56,116,live_demo
PAI-04658,Demo Infrastructure Project 4658,2025-07,7,Ministry of Power,Transport & Logistics,Kerala,PSU,880.04,1000.77,519.33,89,52,58.43,57.15,47.82,54.4,9.33,6.59,12,7,2.0,28.57,0.0,0.0,0.0,0.0,51.89,27.18,26.19,29.98,1,1,1,1110.56,116,live_demo
PAI-04658,Demo Infrastructure Project 4658,2025-08,8,Ministry of Power,Transport & Logistics,Kerala,PSU,880.04,1021.75,563.89,89,59,66.29,67.5,62.09,73.01,5.4,10.92,12,8,3.0,37.5,1.0,1.0,0.0,0.0,55.19,34.26,26.19,29.98,1,1,1,1110.56,116,live_demo
PAI-04658,Demo Infrastructure Project 4658,2025-09,9,Ministry of Power,Transport & Logistics,Kerala,PSU,880.04,1043.26,647.46,89,67,75.28,74.45,63.81,72.93,10.64,9.12,12,9,4.0,44.44,0.0,0.0,0.0,0.0,62.06,37.63,26.19,29.98,1,1,1,1110.56,116,live_demo
PAI-04658,Demo Infrastructure Project 4658,2025-10,10,Ministry of Power,Transport & Logistics,Kerala,PSU,880.04,1065.26,719.54,89,74,83.15,85.44,74.77,81.39,10.67,6.61,12,10,5.0,50.0,0.0,0.0,1.0,0.0,67.55,41.52,26.19,29.98,1,1,1,1110.56,116,live_demo
PAI-04658,Demo Infrastructure Project 4658,2025-11,11,Ministry of Power,Transport & Logistics,Kerala,PSU,880.04,1087.7,783.76,89,82,92.13,90.66,78.17,89.0,12.49,10.82,12,11,5.0,45.45,1.0,0.0,0.0,0.0,72.06,41.73,26.19,29.98,1,1,1,1110.56,116,live_demo
PAI-04658,Demo Infrastructure Project 4658,2025-12,12,Ministry of Power,Transport & Logistics,Kerala,PSU,880.04,1110.56,837.13,89,89,100.0,100.0,94.81,100.0,5.19,5.19,12,12,5.0,41.67,0.0,0.0,0.0,0.0,75.38,30.76,26.19,29.98,1,1,1,1110.56,116,live_demo
PAI-04665,Demo Infrastructure Project 4665,2025-01,1,"Ministry of Ports, Shipping & Waterways",Communication,Punjab,PSU,934.17,940.86,121.23,60,5,8.33,7.5,5.59,7.08,1.91,1.49,12,1,0.0,0.0,0.0,,0.0,0.0,12.88,2.25,14.12,14.06,1,1,1,1066.09,69,live_demo
PAI-04665,Demo Infrastructure Project 4665,2025-02,2,"Ministry of Ports, Shipping & Waterways",Communication,Punjab,PSU,934.17,949.54,196.51,60,10,16.67,16.85,16.76,28.98,0.09,12.22,12,2,0.0,0.0,0.0,0.0,1.0,0.0,20.7,20.83,14.12,14.06,1,1,1,1066.09,69,live_demo
PAI-04665,Demo Infrastructure Project 4665,2025-03,3,"Ministry of Ports, Shipping & Waterways",Communication,Punjab,PSU,934.17,959.17,212.28,60,15,25.0,27.89,26.62,31.02,1.27,4.4,12,3,0.0,0.0,0.0,0.0,0.0,1.0,22.13,10.29,14.12,14.06,1,1,1,1066.09,69,live_demo
PAI-04665,Demo Infrastructure Project 4665,2025-04,4,"Ministry of Ports, Shipping & Waterways",Communication,Punjab,PSU,934.17,969.47,279.0,60,20,33.33,35.64,32.33,28.79,3.32,-3.53,12,4,1.0,25.0,0.0,0.0,0.0,,28.78,9.66,14.12,14.06,1,1,1,1066.09,69,live_demo
PAI-04665,Demo Infrastructure Project 4665,2025-05,5,"Ministry of Ports, Shipping & Waterways",Communication,Punjab,PSU,934.17,980.31,373.39,60,25,41.67,40.63,40.15,43.71,0.48,3.56,12,5,1.0,20.0,0.0,1.0,0.0,0.0,38.09,17.84,14.12,14.06,1,1,1,1066.09,69,live_demo
PAI-04665,Demo Infrastructure Project 4665,2025-06,6,"Ministry of Ports, Shipping & Waterways",Communication,Punjab,PSU,934.17,991.59,419.82,60,30,50.0,48.08,44.21,49.5,3.87,5.29,12,6,1.0,16.67,0.0,0.0,0.0,0.0,42.34,13.06,14.12,14.06,1,1,1,1066.09,69,live_demo
PAI-04665,Demo Infrastructure Project 4665,2025-07,7,"Ministry of Ports, Shipping & Waterways",Communication,Punjab,PSU,934.17,1003.26,469.29,60,35,58.33,60.08,55.67,58.78,4.41,3.11,12,7,1.0,14.29,0.0,0.0,0.0,0.0,46.78,14.89,14.12,14.06,1,1,1,1066.09,69,live_demo
PAI-04665,Demo Infrastructure Project 4665,2025-08,8,"Ministry of Ports, Shipping & Waterways",Communication,Punjab,PSU,934.17,1015.27,563.73,60,40,66.67,68.36,66.91,79.86,1.45,12.96,12,8,2.0,25.0,0.0,0.0,0.0,0.0,55.53,23.51,14.12,14.06,1,1,1,1066.09,69,live_demo
PAI-04665,Demo Infrastructure Project 4665,2025-09,9,"Ministry of Ports, Shipping & Waterways",Communication,Punjab,PSU,934.17,1027.58,638.48,60,45,75.0,75.81,74.01,77.36,1.79,3.35,12,9,1.0,11.11,0.0,0.0,0.0,0.0,62.13,17.42,14.12,14.06,1,1,1,1066.09,69,live_demo
PAI-04665,Demo Infrastructure Project 4665,2025-10,10,"Ministry of Ports, Shipping & Waterways",Communication,Punjab,PSU,934.17,1040.17,696.84,60,50,83.33,82.64,72.73,79.51,9.92,6.78,12,10,2.0,20.0,0.0,0.0,0.0,0.0,66.99,29.57,14.12,14.06,1,1,1,1066.09,69,live_demo
PAI-04665,Demo Infrastructure Project 4665,2025-11,11,"Ministry of Ports, Shipping & Waterways",Communication,Punjab,PSU,934.17,1053.01,758.02,60,55,91.67,92.37,90.4,100.0,1.97,9.6,12,11,2.0,18.18,1.0,0.0,,0.0,71.99,29.89,14.12,14.06,1,1,1,1066.09,69,live_demo
PAI-04665,Demo Infrastructure Project 4665,2025-12,12,"Ministry of Ports, Shipping & Waterways",Communication,Punjab,PSU,934.17,1066.09,821.52,60,60,100.0,100.0,92.19,97.99,7.81,5.8,12,12,3.0,25.0,1.0,0.0,0.0,0.0,77.06,28.68,14.12,14.06,1,1,1,1066.09,69,live_demo
PAI-04672,Demo Infrastructure Project 4672,2025-01,1,Ministry of Housing & Urban Affairs,Energy,Andhra Pradesh,Railway Agency,1153.41,1161.12,109.72,47,4,8.51,6.43,8.46,12.84,-2.02,4.39,30,2,0.0,0.0,1.0,0.0,0.0,0.0,9.45,10.51,13.19,-10.0,1,0,1,1305.55,47,live_demo
PAI-04672,Demo Infrastructure Project 4672,2025-02,2,Ministry of Housing & Urban Affairs,Energy,Andhra Pradesh,Railway Agency,1153.41,1171.13,191.14,47,8,17.02,16.42,12.88,17.56,3.55,4.68,30,5,0.0,0.0,0.0,0.0,0.0,0.0,16.32,13.46,13.19,-10.0,1,0,1,1305.55,47,live_demo
PAI-04672,Demo Infrastructure Project 4672,2025-03,3,Ministry of Housing & Urban Affairs,Energy,Andhra Pradesh,Railway Agency,1153.41,1182.23,329.14,47,12,25.53,25.39,22.44,30.89,2.94,8.44,30,7,2.0,28.57,0.0,1.0,0.0,0.0,27.84,22.96,13.19,-10.0,1,0,1,1305.55,47,live_demo
PAI-04672,Demo Infrastructure Project 4672,2025-04,4,Ministry of Housing & Urban Affairs,Energy,Andhra Pradesh,Railway Agency,1153.41,1194.12,404.94,47,16,34.04,31.12,25.28,33.46,5.85,8.18,30,10,4.0,40.0,0.0,1.0,0.0,0.0,33.91,29.28,13.19,-10.0,1,0,1,1305.55,47,live_demo
PAI-04672,Demo Infrastructure Project 4672,2025-05,5,Ministry of Housing & Urban Affairs,Energy,Andhra Pradesh,Railway Agency,1153.41,1206.62,468.92,47,20,42.55,40.51,35.9,38.62,4.6,2.72,30,12,3.0,25.0,0.0,0.0,0.0,0.0,38.86,14.94,13.19,-10.0,1,0,1,1305.55,47,live_demo
PAI-04672,Demo Infrastructure Project 4672,2025-06,6,Ministry of Housing & Urban Affairs,Energy,Andhra Pradesh,Railway Agency,1153.41,1219.63,574.35,47,24,51.06,49.73,47.61,56.99,2.12,9.38,30,15,4.0,26.67,0.0,1.0,0.0,0.0,47.09,24.4,13.19,-10.0,1,0,1,1305.55,47,live_demo
PAI-04672,Demo Infrastructure Project 4672,2025-07,7,Ministry of Housing & Urban Affairs,Energy,Andhra Pradesh,Railway Agency,1153.41,1233.09,610.59,47,27,57.45,60.02,57.47,65.49,2.56,8.02,30,17,6.0,35.29,0.0,0.0,0.0,0.0,49.52,21.43,13.19,-10.0,1,0,1,1305.55,47,live_demo
PAI-04672,Demo Infrastructure Project 4672,2025-08,8,Ministry of Housing & Urban Affairs,Energy,Andhra Pradesh,Railway Agency,1153.41,1246.94,720.45,47,31,65.96,66.11,60.55,65.48,5.55,4.93,30,20,5.0,25.0,0.0,0.0,1.0,0.0,57.78,29.26,13.19,-10.0,1,0,1,1305.55,47,live_demo
PAI-04672,Demo Infrastructure Project 4672,2025-09,9,Ministry of Housing & Urban Affairs,Energy,Andhra Pradesh,Railway Agency,1153.41,1261.13,773.87,47,35,74.47,74.23,66.71,67.38,7.52,0.68,30,22,6.0,27.27,1.0,0.0,0.0,0.0,61.36,24.62,13.19,-10.0,1,0,1,1305.55,47,live_demo
PAI-04672,Demo Infrastructure Project 4672,2025-10,10,Ministry of Housing & Urban Affairs,Energy,Andhra Pradesh,Railway Agency,1153.41,1275.65,856.05,47,39,82.98,83.38,73.37,88.03,10.02,14.66,30,25,8.0,32.0,0.0,1.0,0.0,0.0,67.11,37.48,13.19,-10.0,1,0,1,1305.55,47,live_demo
PAI-04672,Demo Infrastructure Project 4672,2025-11,11,Ministry of Housing & Urban Affairs,Energy,Andhra Pradesh,Railway Agency,1153.41,1290.47,1023.64,47,43,91.49,92.7,86.8,95.78,5.91,8.98,30,27,9.0,33.33,0.0,0.0,1.0,0.0,79.32,37.71,13.19,-10.0,1,0,1,1305.55,47,live_demo
PAI-04672,Demo Infrastructure Project 4672,2025-12,12,Ministry of Housing & Urban Affairs,Energy,Andhra Pradesh,Railway Agency,1153.41,1305.55,1139.27,47,47,100.0,97.95,91.8,89.88,6.15,-1.91,30,30,9.0,30.0,1.0,1.0,0.0,0.0,87.26,36.34,13.19,-10.0,1,0,1,1305.55,47,live_demo
PAI-04690,Demo Infrastructure Project 4690,2025-01,1,Ministry of Jal Shakti,Social Infrastructure,Delhi,Infrastructure Authority,1745.22,1750.69,192.45,80,7,8.75,8.56,12.75,14.32,-4.19,1.57,27,2,0.0,0.0,0.0,0.0,0.0,0.0,10.99,3.35,6.18,13.31,0,1,1,1853.08,91,live_demo
PAI-04690,Demo Infrastructure Project 4690,2025-02,2,Ministry of Jal Shakti,Social Infrastructure,Delhi,Infrastructure Authority,1745.22,1757.79,263.59,80,13,16.25,14.88,15.05,25.25,-0.17,10.2,27,4,,25.0,0.0,0.0,0.0,0.0,15.0,19.81,6.18,13.31,0,1,1,1853.08,91,live_demo
PAI-04690,Demo Infrastructure Project 4690,2025-03,3,Ministry of Jal Shakti,Social Infrastructure,Delhi,Infrastructure Authority,1745.22,1765.66,457.03,80,20,25.0,26.19,27.74,37.08,-1.55,9.34,27,6,2.0,33.33,0.0,0.0,0.0,0.0,25.88,19.26,6.18,13.31,0,1,1,1853.08,91,live_demo
PAI-04690,Demo Infrastructure Project 4690,2025-04,4,Ministry of Jal Shakti,Social Infrastructure,Delhi,Infrastructure Authority,1745.22,1774.08,529.81,80,27,33.75,31.45,29.22,28.79,2.22,-0.43,27,9,1.0,11.11,0.0,0.0,0.0,0.0,29.86,8.54,6.18,13.31,0,1,1,1853.08,91,live_demo
PAI-04690,Demo Infrastructure Project 4690,2025-05,5,Ministry of Jal Shakti,Social Infrastructure,Delhi,Infrastructure Authority,1745.22,1782.94,673.51,80,33,41.25,43.61,40.44,43.33,3.17,2.89,27,11,2.0,18.18,0.0,,0.0,0.0,37.78,15.77,6.18,13.31,0,1,1,1853.08,91,live_demo
PAI-04690,Demo Infrastructure Project 4690,2025-06,6,Ministry of Jal Shakti,Social Infrastructure,Delhi,Infrastructure Authority,1745.22,1792.17,837.19,80,40,50.0,50.56,44.08,45.71,6.47,1.63,27,13,5.0,38.46,,0.0,0.0,0.0,46.71,17.22,6.18,13.31,0,1,1,1853.08,91,live_demo
PAI-04690,Demo Infrastructure Project 4690,2025-07,7,Ministry of Jal Shakti,Social Infrastructure,Delhi,Infrastructure Authority,1745.22,1801.71,905.87,80,47,58.75,61.32,57.71,59.09,3.61,1.38,27,15,3.0,20.0,0.0,0.0,0.0,0.0,50.28,16.6,6.18,13.31,0,1,1,1853.08,91,live_demo
PAI-04690,Demo Infrastructure Project 4690,2025-08,8,Ministry of Jal Shakti,Social Infrastructure,Delhi,Infrastructure Authority,1745.22,1811.52,1035.11,80,53,66.25,70.73,74.12,80.33,-3.39,6.2,27,18,5.0,27.78,0.0,0.0,1.0,0.0,57.14,24.8,6.18,13.31,0,1,1,1853.08,91,live_demo
PAI-04690,Demo Infrastructure Project 4690,2025-09,9,Ministry of Jal Shakti,Social Infrastructure,Delhi,Infrastructure Authority,1745.22,1821.59,1169.42,80,60,75.0,76.61,71.01,79.76,5.6,8.75,27,20,6.0,30.0,0.0,0.0,0.0,0.0,64.2,27.99,6.18,13.31,0,1,1,1853.08,91,live_demo
PAI-04690,Demo Infrastructure Project 4690,2025-10,10,Ministry of Jal Shakti,Social Infrastructure,Delhi,Infrastructure Authority,1745.22,1831.88,1332.1,80,67,83.75,86.92,78.64,82.11,8.29,3.47,27,22,2.0,9.09,0.0,0.0,0.0,0.0,72.72,22.8,6.18,13.31,0,1,1,1853.08,91,live_demo
PAI-04690,Demo Infrastructure Project 4690,2025-11,11,Ministry of Jal Shakti,Social Infrastructure,Delhi,Infrastructure Authority,1745.22,1842.38,1487.86,80,73,91.25,90.12,83.63,85.7,6.49,2.07,27,24,3.0,12.5,0.0,0.0,0.0,0.0,80.76,18.83,6.18,13.31,0,1,1,1853.08,91,live_demo
PAI-04690,Demo Infrastructure Project 4690,2025-12,12,Ministry of Jal Shakti,Social Infrastructure,Delhi,Infrastructure Authority,1745.22,1853.08,1574.54,80,80,100.0,98.63,93.62,100.0,5.01,6.38,27,27,7.0,25.93,1.0,0.0,0.0,0.0,84.97,31.76,6.18,13.31,0,1,1,1853.08,91,live_demo
PAI-04691,Demo Infrastructure Project 4691,2025-01,1,Ministry of Steel,Water & Sanitation,Maharashtra,Railway Agency,2356.74,2361.69,263.49,79,7,8.86,13.1,17.74,27.14,-4.64,9.4,16,1,0.0,0.0,,0.0,0.0,0.0,11.16,6.18,4.14,19.15,0,1,1,2454.24,95,live_demo
PAI-04691,Demo Infrastructure Project 4691,2025-02,2,Ministry of Steel,Water & Sanitation,Maharashtra,Railway Agency,2356.74,2368.1,393.73,79,13,16.46,17.67,12.1,14.07,5.57,1.97,16,2,1.0,50.0,1.0,0.0,1.0,0.0,16.63,33.11,4.14,19.15,0,1,1,2454.24,95,live_demo
PAI-04691,Demo Infrastructure Project 4691,2025-03,3,Ministry of Steel,Water & Sanitation,Maharashtra,Railway Agency,2356.74,2375.21,552.74,79,20,25.32,24.21,26.26,34.64,-2.05,8.38,16,4,0.0,0.0,0.0,0.0,0.0,0.0,23.27,11.26,4.14,19.15,0,1,1,2454.24,95,live_demo
PAI-04691,Demo Infrastructure Project 4691,2025-04,4,Ministry of Steel,Water & Sanitation,Maharashtra,Railway Agency,2356.74,2382.83,833.23,79,26,32.91,30.91,27.91,31.68,3.0,3.77,16,5,1.0,20.0,0.0,0.0,1.0,0.0,34.97,17.5,4.14,19.15,0,1,1,2454.24,95,live_demo
PAI-04691,Demo Infrastructure Project 4691,2025-05,5,Ministry of Steel,Water & Sanitation,Maharashtra,Railway Agency,2356.74,2390.84,980.11,79,33,41.77,42.19,40.3,45.99,1.89,5.69,16,6,1.0,16.67,0.0,0.0,1.0,1.0,40.99,27.95,4.14,19.15,0,1,1,2454.24,95,live_demo
PAI-04691,Demo Infrastructure Project 4691,2025-06,6,Ministry of Steel,Water & Sanitation,Maharashtra,Railway Agency,2356.74,2399.18,950.98,79,40,50.63,52.26,52.34,54.76,-0.08,2.42,16,8,2.0,25.0,0.0,1.0,1.0,0.0,39.64,24.05,4.14,19.15,0,1,1,2454.24,95,live_demo
PAI-04691,Demo Infrastructure Project 4691,2025-07,7,Ministry of Steel,Water & Sanitation,Maharashtra,Railway Agency,2356.74,2407.8,1273.01,79,46,58.23,55.44,54.48,57.14,0.96,2.66,16,9,1.0,11.11,0.0,0.0,0.0,0.0,52.87,12.41,4.14,19.15,0,1,1,2454.24,95,live_demo
PAI-04691,Demo Infrastructure Project 4691,2025-08,8,Ministry of Steel,Water & Sanitation,Maharashtra,Railway Agency,2356.74,2416.68,1445.08,79,53,67.09,67.18,57.86,55.85,9.33,-2.01,16,10,3.0,30.0,0.0,0.0,0.0,0.0,59.8,19.96,4.14,19.15,0,1,1,2454.24,95,live_demo
PAI-04691,Demo Infrastructure Project 4691,2025-09,9,Ministry of Steel,Water & Sanitation,Maharashtra,Railway Agency,2356.74,2425.78,1594.71,79,59,74.68,75.28,69.23,74.71,6.05,5.49,16,12,3.0,25.0,0.0,1.0,0.0,0.0,65.74,27.41,4.14,19.15,0,1,1,2454.24,95,live_demo
PAI-04691,Demo Infrastructure Project 4691,2025-10,10,Ministry of Steel,Water & Sanitation,Maharashtra,Railway Agency,2356.74,2435.08,1782.39,79,66,83.54,84.8,77.78,82.59,7.02,4.82,16,13,3.0,23.08,0.0,0.0,1.0,1.0,73.2,34.96,4.14,19.15,0,1,1,2454.24,95,live_demo
PAI-04691,Demo Infrastructure Project 4691,2025-11,11,Ministry of Steel,Water & Sanitation,Maharashtra,Railway Agency,2356.74,2444.57,1997.11,79,72,91.14,90.43,85.67,91.17,4.75,5.5,16,14,3.0,21.43,0.0,1.0,0.0,0.0,81.7,27.46,4.14,19.15,0,1,1,2454.24,95,live_demo
PAI-04691,Demo Infrastructure Project 4691,2025-12,12,Ministry of Steel,Water & Sanitation,Maharashtra,Railway Agency,2356.74,2454.24,2165.86,79,79,100.0,100.0,90.09,96.21,9.91,6.12,16,16,4.0,25.0,0.0,0.0,0.0,0.0,88.25,33.49,4.14,19.15,0,1,1,2454.24,95,live_demo
PAI-04695,Demo Infrastructure Project 4695,2025-01,1,Ministry of Steel,Energy,Kerala,Railway Agency,275.2,279.2,28.18,65,5,7.69,5.53,8.15,16.84,-2.62,8.7,19,1,0.0,0.0,0.0,0.0,0.0,0.0,10.09,5.65,28.69,30.89,1,1,1,354.16,86,live_demo
PAI-04695,Demo Infrastructure Project 4695,2025-02,2,Ministry of Steel,Energy,Kerala,Railway Agency,275.2,284.39,68.04,65,11,16.92,19.35,21.05,22.9,-1.7,1.85,19,3,1.0,33.33,0.0,1.0,1.0,0.0,23.93,31.33,28.69,30.89,1,1,1,354.16,86,live_demo
PAI-04695,Demo Infrastructure Project 4695,2025-03,3,Ministry of Steel,Energy,Kerala,Railway Agency,275.2,290.16,75.11,65,16,24.62,24.04,24.9,30.21,-0.86,5.31,19,4,2.0,50.0,1.0,0.0,0.0,0.0,25.88,17.47,28.69,30.89,1,1,1,354.16,86,live_demo
PAI-04695,Demo Infrastructure Project 4695,2025-04,4,Ministry of Steel,Energy,Kerala,Railway Agency,275.2,296.33,100.66,65,22,33.85,34.99,27.8,36.74,7.2,8.94,19,6,2.0,33.33,0.0,1.0,0.0,0.0,33.97,31.45,28.69,30.89,1,1,1,354.16,86,live_demo
PAI-04695,Demo Infrastructure Project 4695,2025-05,5,Ministry of Steel,Energy,Kerala,Railway Agency,275.2,302.81,102.88,65,27,41.54,40.37,39.21,46.68,1.16,7.47,19,7,3.0,42.86,0.0,0.0,0.0,1.0,33.98,20.84,28.69,30.89,1,1,1,354.16,86,live_demo
