project_id,project_name,reporting_month,month_number,ministry,sector,state,implementing_agency_type,original_cost_crore,latest_revised_cost_crore,cumulative_expenditure_crore,planned_duration_months,elapsed_duration_months,schedule_consumption_pct,expected_physical_progress_pct,physical_progress_pct,financial_progress_pct,progress_gap_pct,financial_physical_gap_pct,milestones_total,milestones_expected_to_date,milestones_delayed,milestone_delay_rate_pct,land_acquisition_delay,clearance_delay,contractor_delay,funding_issue,expenditure_ratio_pct,observable_risk_score,final_cost_overrun_pct,final_time_overrun_pct,final_cost_overrun_flag,final_time_overrun_flag,final_major_risk_flag,final_revised_cost_crore,final_actual_duration_months,dataset_split
PAI-04619,Demo Infrastructure Project 4619,2025-11,11,Ministry of Railways,Water & Sanitation,Haryana,State-linked Implementing Agency,150.0,152.21,130.88,45,41,91.11,92.86,84.33,91.67,8.53,7.34,11,10,3.0,30.0,0.0,0.0,1.0,0.0,85.98,36.81,1.64,21.97,0,1,1,152.46,55,train
PAI-04619,Demo Infrastructure Project 4619,2025-12,12,Ministry of Railways,Water & Sanitation,Haryana,State-linked Implementing Agency,150.0,152.46,136.1,45,45,100.0,100.0,90.68,97.58,9.32,6.9,11,11,3.0,27.27,0.0,0.0,0.0,0.0,89.27,32.71,1.64,21.97,0,1,1,152.46,55,train
PAI-04621,Demo Infrastructure Project 4621,2025-01,1,Ministry of Power,Transport & Logistics,Tamil Nadu,PSU,1111.23,1123.77,101.81,32,3,9.38,8.64,12.36,21.85,-3.72,9.49,19,1,0.0,0.0,1.0,1.0,0.0,0.0,9.06,15.99,22.25,18.72,1,1,1,1358.45,38,train
PAI-04621,Demo Infrastructure Project 4621,2025-02,2,Ministry of Power,Transport & Logistics,Tamil Nadu,PSU,1111.23,1140.03,198.21,32,5,15.62,14.33,17.46,,-3.13,13.24,19,3,1.0,33.33,0.0,1.0,1.0,0.0,17.39,28.44,22.25,18.72,1,1,1,1358.45,38,train
PAI-04621,Demo Infrastructure Project 4621,2025-03,3,Ministry of Power,Transport & Logistics,Tamil Nadu,PSU,1111.23,1158.07,305.07,32,8,25.0,21.76,20.86,32.35,0.89,11.48,19,4,,50.0,1.0,0.0,1.0,0.0,26.34,35.01,22.25,18.72,1,1,1,1358.45,38,train
PAI-04621,Demo Infrastructure Project 4621,2025-04,4,Ministry of Power,Transport & Logistics,Tamil Nadu,PSU,1111.23,1177.39,348.29,32,11,34.38,30.51,30.36,35.21,0.15,4.85,19,6,2.0,33.33,0.0,1.0,0.0,0.0,29.58,24.53,22.25,18.72,1,1,1,1358.45,38,train
PAI-04621,Demo Infrastructure Project 4621,2025-05,5,Ministry of Power,Transport & Logistics,Tamil Nadu,PSU,1111.23,1197.7,444.09,32,13,40.62,42.0,37.73,45.08,4.27,7.35,19,7,2.0,28.57,1.0,0.0,0.0,1.0,37.08,32.7,22.25,18.72,1,1,1,1358.45,38,train
PAI-04621,Demo Infrastructure Project 4621,2025-06,6,Ministry of Power,Transport & Logistics,Tamil Nadu,PSU,1111.23,1218.84,602.58,32,16,50.0,50.06,44.43,,5.63,12.79,19,9,4.0,44.44,0.0,0.0,0.0,0.0,49.44,31.67,22.25,18.72,1,1,1,1358.45,38,train
PAI-04621,Demo Infrastructure Project 4621,2025-07,7,Ministry of Power,Transport & Logistics,Tamil Nadu,PSU,1111.23,1240.71,649.59,32,19,59.38,58.66,56.79,71.43,1.87,14.64,19,11,5.0,45.45,0.0,0.0,0.0,0.0,52.36,26.71,22.25,18.72,1,1,1,1358.45,38,train
PAI-04621,Demo Infrastructure Project 4621,2025-08,8,Ministry of Power,Transport & Logistics,Tamil Nadu,PSU,1111.23,1263.21,668.84,32,21,65.62,65.53,52.98,54.11,12.55,1.13,19,12,5.0,41.67,1.0,0.0,0.0,0.0,52.95,32.18,22.25,18.72,1,1,1,1358.45,38,train
PAI-04621,Demo Infrastructure Project 4621,2025-09,9,Ministry of Power,Transport & Logistics,Tamil Nadu,PSU,1111.23,1286.28,800.99,32,24,75.0,76.2,71.95,80.26,4.25,8.31,19,14,7.0,50.0,0.0,0.0,1.0,0.0,62.27,36.93,22.25,18.72,1,1,1,1358.45,38,train
PAI-04621,Demo Infrastructure Project 4621,2025-10,10,Ministry of Power,Transport & Logistics,Tamil Nadu,PSU,1111.23,1309.87,966.42,32,27,84.38,85.64,78.83,86.55,6.8,7.72,19,15,7.0,46.67,1.0,0.0,1.0,0.0,73.78,46.46,22.25,18.72,1,1,1,1358.45,38,train
PAI-04621,Demo Infrastructure Project 4621,2025-11,11,Ministry of Power,Transport & Logistics,Tamil Nadu,PSU,1111.23,1333.94,1027.63,32,29,90.62,93.21,84.83,98.92,8.38,14.09,19,17,10.0,58.82,1.0,0.0,1.0,1.0,77.04,53.87,22.25,18.72,1,1,1,1358.45,38,train
PAI-04621,Demo Infrastructure Project 4621,2025-12,12,Ministry of Power,Transport & Logistics,Tamil Nadu,PSU,1111.23,1358.45,1104.07,32,32,100.0,99.81,84.12,92.09,15.69,7.97,19,19,8.0,42.11,0.0,0.0,0.0,0.0,81.27,39.59,22.25,18.72,1,1,1,1358.45,38,train
PAI-04622,Demo Infrastructure Project 4622,2025-01,1,Ministry of Jal Shakti,Mining,Haryana,Infrastructure Authority,2426.43,2437.27,282.48,59,5,8.47,7.92,10.35,19.79,-2.44,9.43,25,2,1.0,50.0,,0.0,0.0,0.0,11.59,23.98,8.81,29.74,0,1,1,2640.19,77,train
PAI-04622,Demo Infrastructure Project 4622,2025-02,2,Ministry of Jal Shakti,Mining,Haryana,Infrastructure Authority,2426.43,2451.33,591.28,59,10,16.95,17.25,9.2,16.77,8.06,7.57,25,4,1.0,25.0,0.0,0.0,0.0,0.0,24.12,18.27,8.81,29.74,0,1,1,2640.19,77,train
PAI-04622,Demo Infrastructure Project 4622,2025-03,3,Ministry of Jal Shakti,Mining,Haryana,Infrastructure Authority,2426.43,2466.93,671.25,59,15,25.42,22.06,15.11,20.24,6.95,5.12,25,6,2.0,33.33,0.0,0.0,1.0,0.0,27.21,28.97,8.81,29.74,0,1,1,2640.19,77,train
PAI-04622,Demo Infrastructure Project 4622,2025-04,4,Ministry of Jal Shakti,Mining,Haryana,Infrastructure Authority,2426.43,2483.63,800.28,59,20,33.9,35.52,36.03,47.64,-0.52,11.61,25,8,1.0,12.5,0.0,0.0,1.0,0.0,32.22,21.25,8.81,29.74,0,1,1,2640.19,77,train
PAI-04622,Demo Infrastructure Project 4622,2025-05,5,Ministry of Jal Shakti,Mining,Haryana,Infrastructure Authority,2426.43,2501.19,988.41,59,25,42.37,41.88,44.53,57.7,-2.66,13.17,25,10,4.0,40.0,0.0,0.0,1.0,0.0,39.52,33.54,8.81,29.74,0,1,1,2640.19,77,train
PAI-04622,Demo Infrastructure Project 4622,2025-06,6,Ministry of Jal Shakti,Mining,Haryana,Infrastructure Authority,2426.43,2519.48,1288.76,59,30,50.85,49.36,41.83,47.15,7.53,5.32,25,12,5.0,41.67,0.0,1.0,1.0,0.0,51.15,35.25,8.81,29.74,0,1,1,2640.19,77,train
PAI-04622,Demo Infrastructure Project 4622,2025-07,7,Ministry of Jal Shakti,Mining,Haryana,Infrastructure Authority,2426.43,2538.38,1378.51,59,34,57.63,59.76,57.25,57.97,2.51,0.72,25,14,6.0,42.86,0.0,0.0,0.0,1.0,54.31,17.0,8.81,29.74,0,1,1,2640.19,77,train
PAI-04622,Demo Infrastructure Project 4622,2025-08,8,Ministry of Jal Shakti,Mining,Haryana,Infrastructure Authority,2426.43,2557.84,1558.52,59,39,66.1,62.02,55.27,65.58,6.75,10.32,25,16,4.0,25.0,0.0,0.0,1.0,0.0,60.93,38.21,8.81,29.74,0,1,1,2640.19,77,train
PAI-04622,Demo Infrastructure Project 4622,2025-09,9,Ministry of Jal Shakti,Mining,Haryana,Infrastructure Authority,2426.43,2577.79,1628.34,59,44,74.58,75.2,71.01,78.51,4.19,7.5,25,18,5.0,27.78,0.0,0.0,0.0,0.0,63.17,25.42,8.81,29.74,0,1,1,2640.19,77,train
PAI-04622,Demo Infrastructure Project 4622,2025-10,10,Ministry of Jal Shakti,Mining,Haryana,Infrastructure Authority,2426.43,2598.19,1900.37,59,49,83.05,84.73,82.09,88.12,2.65,6.03,25,20,9.0,45.0,0.0,0.0,0.0,0.0,73.14,26.29,8.81,29.74,0,1,1,2640.19,77,train
PAI-04622,Demo Infrastructure Project 4622,2025-11,11,Ministry of Jal Shakti,Mining,Haryana,Infrastructure Authority,2426.43,2619.0,2148.33,59,54,91.53,91.59,76.24,83.99,15.35,7.76,25,22,8.0,36.36,0.0,0.0,0.0,1.0,82.03,35.25,8.81,29.74,0,1,1,2640.19,77,train
PAI-04622,Demo Infrastructure Project 4622,2025-12,12,Ministry of Jal Shakti,Mining,Haryana,Infrastructure Authority,2426.43,2640.19,2302.73,59,59,100.0,100.0,87.67,93.2,12.33,5.53,25,25,8.0,32.0,1.0,0.0,0.0,0.0,87.22,42.17,8.81,29.74,0,1,1,2640.19,77,train
PAI-04623,Demo Infrastructure Project 4623,2025-01,1,Ministry of Communications,Social Infrastructure,Karnataka,Infrastructure Authority,1981.81,1999.59,217.62,31,3,9.68,6.72,4.87,17.65,1.85,12.77,21,1,0.0,0.0,0.0,0.0,0.0,0.0,10.88,10.86,17.7,20.36,1,1,1,2332.61,38,train
PAI-04623,Demo Infrastructure Project 4623,2025-02,2,Ministry of Communications,Social Infrastructure,Karnataka,Infrastructure Authority,1981.81,2022.66,341.23,31,5,16.13,13.8,8.59,14.6,5.22,6.02,21,3,0.0,0.0,0.0,0.0,0.0,0.0,16.87,12.08,17.7,20.36,1,1,1,2332.61,38,train
PAI-04623,Demo Infrastructure Project 4623,2025-03,3,Ministry of Communications,Social Infrastructure,Karnataka,Infrastructure Authority,1981.81,2048.27,594.96,31,8,25.81,25.11,22.64,29.69,2.46,7.04,21,5,1.0,20.0,0.0,1.0,0.0,0.0,29.05,21.95,17.7,20.36,1,1,1,2332.61,38,train
PAI-04623,Demo Infrastructure Project 4623,2025-04,4,Ministry of Communications,Social Infrastructure,Karnataka,Infrastructure Authority,1981.81,2075.68,667.33,31,10,32.26,31.58,33.34,35.01,-1.76,1.67,21,7,1.0,14.29,0.0,0.0,,0.0,32.15,13.5,17.7,20.36,1,1,1,2332.61,38,train
PAI-04623,Demo Infrastructure Project 4623,2025-05,5,Ministry of Communications,Social Infrastructure,Karnataka,Infrastructure Authority,1981.81,2104.5,751.64,31,13,41.94,42.83,41.71,50.49,1.12,8.78,21,8,2.0,25.0,0.0,0.0,0.0,0.0,35.72,17.38,17.7,20.36,1,1,1,2332.61,38,train
PAI-04623,Demo Infrastructure Project 4623,2025-06,6,Ministry of Communications,Social Infrastructure,Karnataka,Infrastructure Authority,1981.81,2134.5,870.8,31,16,51.61,49.39,39.83,43.34,9.57,3.51,21,10,2.0,20.0,1.0,0.0,0.0,0.0,40.8,28.83,17.7,20.36,1,1,1,2332.61,38,train
PAI-04623,Demo Infrastructure Project 4623,2025-07,7,Ministry of Communications,Social Infrastructure,Karnataka,Infrastructure Authority,1981.81,2165.53,1022.85,31,18,58.06,56.98,48.66,45.98,8.32,-2.68,21,12,4.0,33.33,0.0,0.0,0.0,0.0,47.23,16.13,17.7,20.36,1,1,1,2332.61,38,train
PAI-04623,Demo Infrastructure Project 4623,2025-08,8,Ministry of Communications,Social Infrastructure,Karnataka,Infrastructure Authority,1981.81,2197.46,1217.21,31,21,67.74,67.38,58.59,63.06,8.79,4.47,21,14,4.0,28.57,1.0,0.0,0.0,0.0,55.39,29.24,17.7,20.36,1,1,1,2332.61,38,train
PAI-04623,Demo Infrastructure Project 4623,2025-09,9,Ministry of Communications,Social Infrastructure,Karnataka,Infrastructure Authority,1981.81,2230.2,1364.74,31,23,74.19,76.61,69.93,74.8,6.69,4.88,21,15,2.0,13.33,0.0,0.0,1.0,0.0,61.19,29.95,17.7,20.36,1,1,1,2332.61,38,train
PAI-04623,Demo Infrastructure Project 4623,2025-10,10,Ministry of Communications,Social Infrastructure,Karnataka,Infrastructure Authority,1981.81,2263.68,1518.28,31,26,83.87,79.9,83.25,87.62,-3.35,4.37,21,17,3.0,17.65,0.0,0.0,0.0,0.0,67.07,20.04,17.7,20.36,1,1,1,2332.61,38,train
PAI-04623,Demo Infrastructure Project 4623,2025-11,11,Ministry of Communications,Social Infrastructure,Karnataka,Infrastructure Authority,1981.81,2297.83,1670.75,31,28,90.32,95.62,90.78,91.68,4.84,0.9,21,19,7.0,36.84,0.0,0.0,0.0,0.0,72.71,24.95,17.7,20.36,1,1,1,2332.61,38,train
PAI-04623,Demo Infrastructure Project 4623,2025-12,12,Ministry of Communications,Social Infrastructure,Karnataka,Infrastructure Authority,1981.81,2332.61,1911.13,31,31,100.0,100.0,92.91,100.0,7.09,7.09,21,21,4.0,19.05,1.0,0.0,1.0,0.0,81.93,42.62,17.7,20.36,1,1,1,2332.61,38,train
PAI-04625,Demo Infrastructure Project 4625,2025-01,1,Ministry of Railways,Transport & Logistics,Punjab,PSU,684.89,692.78,70.75,56,5,8.93,10.39,8.99,15.06,1.4,6.07,29,2,1.0,50.0,,0.0,0.0,0.0,10.21,16.2,22.73,15.35,1,1,1,840.57,65,train
PAI-04625,Demo Infrastructure Project 4625,2025-02,2,Ministry of Railways,Transport & Logistics,Punjab,PSU,684.89,703.02,101.7,56,9,16.07,17.67,18.59,25.6,-0.92,7.01,29,4,0.0,0.0,0.0,0.0,0.0,0.0,14.47,10.03,22.73,15.35,1,1,1,840.57,65,train
PAI-04625,Demo Infrastructure Project 4625,2025-03,3,Ministry of Railways,Transport & Logistics,Punjab,PSU,684.89,714.39,211.07,56,14,25.0,25.94,25.58,31.56,0.36,5.98,29,7,2.0,28.57,0.0,0.0,0.0,0.0,29.55,9.31,22.73,15.35,1,1,1,840.57,65,train
PAI-04625,Demo Infrastructure Project 4625,2025-04,4,Ministry of Railways,Transport & Logistics,Punjab,PSU,684.89,726.55,210.28,56,19,33.93,31.56,28.05,35.9,3.52,7.86,29,9,3.0,33.33,0.0,0.0,0.0,0.0,28.94,14.49,22.73,15.35,1,1,1,840.57,65,train
PAI-04625,Demo Infrastructure Project 4625,2025-05,5,Ministry of Railways,Transport & Logistics,Punjab,PSU,684.89,739.34,291.84,56,23,41.07,42.54,36.56,39.29,5.97,2.72,29,12,2.0,16.67,0.0,0.0,0.0,0.0,39.47,15.99,22.73,15.35,1,1,1,840.57,65,train
PAI-04625,Demo Infrastructure Project 4625,2025-06,6,Ministry of Railways,Transport & Logistics,Punjab,PSU,684.89,752.65,358.26,56,28,50.0,48.22,44.54,45.16,3.68,0.62,29,14,4.0,28.57,0.0,0.0,0.0,0.0,47.6,20.25,22.73,15.35,1,1,1,840.57,65,train
PAI-04625,Demo Infrastructure Project 4625,2025-07,7,Ministry of Railways,Transport & Logistics,Punjab,PSU,684.89,766.42,378.36,56,33,58.93,57.0,56.63,61.6,0.38,4.98,29,16,4.0,25.0,0.0,0.0,0.0,0.0,49.37,20.88,22.73,15.35,1,1,1,840.57,65,train
PAI-04625,Demo Infrastructure Project 4625,2025-08,8,Ministry of Railways,Transport & Logistics,Punjab,PSU,684.89,780.59,433.96,56,37,66.07,66.21,55.58,57.38,10.63,1.8,29,19,6.0,31.58,1.0,0.0,0.0,1.0,55.59,26.46,22.73,15.35,1,1,1,840.57,65,train
PAI-04625,Demo Infrastructure Project 4625,2025-09,9,Ministry of Railways,Transport & Logistics,Punjab,PSU,684.89,795.12,489.92,56,42,75.0,73.42,70.76,76.42,2.66,5.65,29,21,3.0,14.29,0.0,0.0,0.0,0.0,61.62,18.48,22.73,15.35,1,1,1,840.57,65,train
PAI-04625,Demo Infrastructure Project 4625,2025-10,10,Ministry of Railways,Transport & Logistics,Punjab,PSU,684.89,809.98,511.04,56,47,83.93,82.56,77.88,87.26,4.68,9.38,29,24,7.0,29.17,0.0,0.0,0.0,0.0,63.09,29.76,22.73,15.35,1,1,1,840.57,65,train
PAI-04625,Demo Infrastructure Project 4625,2025-11,11,Ministry of Railways,Transport & Logistics,Punjab,PSU,684.89,825.14,582.9,56,51,91.07,94.84,88.3,86.16,6.54,-2.14,29,26,8.0,30.77,1.0,0.0,0.0,0.0,70.64,26.98,22.73,15.35,1,1,1,840.57,65,train
PAI-04625,Demo Infrastructure Project 4625,2025-12,12,Ministry of Railways,Transport & Logistics,Punjab,PSU,684.89,840.57,608.3,56,56,100.0,99.23,91.84,97.47,7.39,5.63,29,29,5.0,17.24,0.0,0.0,0.0,0.0,72.37,29.87,22.73,15.35,1,1,1,840.57,65,train
PAI-04626,Demo Infrastructure Project 4626,2025-01,1,"Ministry of Ports, Shipping & Waterways",Communication,Odisha,Central Government Department,1364.71,1365.81,167.34,76,6,7.89,8.91,6.75,11.51,2.16,4.76,27,2,1.0,50.0,0.0,0.0,0.0,0.0,12.25,17.75,1.6,-1.9,0,0,0,1386.52,76,train
PAI-04626,Demo Infrastructure Project 4626,2025-02,2,"Ministry of Ports, Shipping & Waterways",Communication,Odisha,Central Government Department,1364.71,1367.25,199.67,76,13,17.11,16.53,19.57,25.17,-3.03,5.61,27,4,1.0,25.0,0.0,0.0,1.0,0.0,14.6,25.18,1.6,-1.9,0,0,0,1386.52,76,train
PAI-04626,Demo Infrastructure Project 4626,2025-03,3,"Ministry of Ports, Shipping & Waterways",Communication,Odisha,Central Government Department,1364.71,1368.84,251.36,76,19,25.0,24.85,25.65,22.87,-0.8,-2.78,27,6,1.0,16.67,0.0,0.0,0.0,0.0,18.36,10.44,1.6,-1.9,0,0,0,1386.52,76,train
PAI-04626,Demo Infrastructure Project 4626,2025-04,4,"Ministry of Ports, Shipping & Waterways",Communication,Odisha,Central Government Department,1364.71,1370.55,452.58,76,25,32.89,33.88,34.41,36.53,-0.54,2.12,27,9,1.0,11.11,0.0,0.0,0.0,0.0,33.02,11.92,1.6,-1.9,0,0,0,1386.52,76,train
PAI-04626,Demo Infrastructure Project 4626,2025-05,5,"Ministry of Ports, Shipping & Waterways",Communication,Odisha,Central Government Department,1364.71,1372.34,534.52,76,32,42.11,39.76,41.31,50.23,-1.55,8.92,27,11,3.0,27.27,0.0,0.0,1.0,,38.95,25.88,1.6,-1.9,0,0,0,1386.52,76,train
PAI-04626,Demo Infrastructure Project 4626,2025-06,6,"Ministry of Ports, Shipping & Waterways",Communication,Odisha,Central Government Department,1364.71,1374.2,641.62,76,38,50.0,45.63,39.42,,6.21,10.3,27,13,2.0,15.38,0.0,0.0,1.0,0.0,46.69,32.57,1.6,-1.9,0,0,0,1386.52,76,train
PAI-04626,Demo Infrastructure Project 4626,2025-07,7,"Ministry of Ports, Shipping & Waterways",Communication,Odisha,Central Government Department,1364.71,1376.13,777.68,76,44,57.89,56.67,54.7,58.43,1.96,3.73,27,15,3.0,20.0,1.0,0.0,1.0,0.0,56.51,30.23,1.6,-1.9,0,0,0,1386.52,76,train
PAI-04626,Demo Infrastructure Project 4626,2025-08,8,"Ministry of Ports, Shipping & Waterways",Communication,Odisha,Central Government Department,1364.71,1378.12,844.34,76,51,67.11,68.1,62.67,68.0,5.43,5.34,27,18,3.0,16.67,0.0,0.0,0.0,0.0,61.27,26.65,1.6,-1.9,0,0,0,1386.52,76,train
PAI-04626,Demo Infrastructure Project 4626,2025-09,9,"Ministry of Ports, Shipping & Waterways",Communication,Odisha,Central Government Department,1364.71,1380.15,971.53,76,57,75.0,74.76,68.43,70.9,6.33,2.47,27,20,5.0,25.0,0.0,1.0,1.0,1.0,70.39,33.84,1.6,-1.9,0,0,0,1386.52,76,train
PAI-04626,Demo Infrastructure Project 4626,2025-10,10,"Ministry of Ports, Shipping & Waterways",Communication,Odisha,Central Government Department,1364.71,1382.23,1080.36,76,63,82.89,88.76,84.2,86.84,4.57,2.64,27,22,6.0,27.27,0.0,0.0,0.0,1.0,78.16,22.13,1.6,-1.9,0,0,0,1386.52,76,train
PAI-04626,Demo Infrastructure Project 4626,2025-11,11,"Ministry of Ports, Shipping & Waterways",Communication,Odisha,Central Government Department,1364.71,1384.36,1144.99,76,70,92.11,91.58,85.16,,6.42,3.2,27,24,7.0,29.17,0.0,0.0,0.0,0.0,82.71,27.67,1.6,-1.9,0,0,0,1386.52,76,train
PAI-04626,Demo Infrastructure Project 4626,2025-12,12,"Ministry of Ports, Shipping & Waterways",Communication,Odisha,Central Government Department,1364.71,1386.52,1263.27,76,76,100.0,100.0,96.06,100.0,3.94,3.94,27,27,7.0,25.93,0.0,0.0,0.0,0.0,91.11,30.48,1.6,-1.9,0,0,0,1386.52,76,train
PAI-04627,Demo Infrastructure Project 4627,2025-01,1,Ministry of Steel,Steel,Punjab,Central Government Department,3041.33,3045.68,338.56,31,3,9.68,10.46,9.98,20.24,0.48,10.26,20,1,0.0,0.0,0.0,0.0,0.0,0.0,11.12,13.82,2.82,19.64,0,1,1,3127.16,38,train
PAI-04627,Demo Infrastructure Project 4627,2025-02,2,Ministry of Steel,Steel,Punjab,Central Government Department,3041.33,3051.33,426.46,31,5,16.13,20.42,18.47,20.49,1.95,2.02,20,3,1.0,33.33,1.0,0.0,0.0,0.0,13.98,18.93,2.82,19.64,0,1,1,3127.16,38,train
PAI-04627,Demo Infrastructure Project 4627,2025-03,3,Ministry of Steel,Steel,Punjab,Central Government Department,3041.33,3057.59,697.68,31,8,25.81,26.78,24.36,21.47,2.42,-2.89,20,5,1.0,20.0,1.0,0.0,0.0,1.0,22.82,14.58,2.82,19.64,0,1,1,3127.16,38,train
PAI-04627,Demo Infrastructure Project 4627,2025-04,4,Ministry of Steel,Steel,Punjab,Central Government Department,3041.33,3064.3,896.31,31,10,32.26,30.69,29.85,28.97,0.84,-0.88,20,6,1.0,16.67,0.0,0.0,0.0,1.0,29.25,1.28,2.82,19.64,0,1,1,3127.16,38,train
PAI-04627,Demo Infrastructure Project 4627,2025-05,5,Ministry of Steel,Steel,Punjab,Central Government Department,3041.33,3071.35,1156.25,31,13,41.94,42.77,41.27,40.2,1.51,-1.07,20,8,1.0,12.5,0.0,0.0,0.0,0.0,37.65,11.96,2.82,19.64,0,1,1,3127.16,38,train
PAI-04627,Demo Infrastructure Project 4627,2025-06,6,Ministry of Steel,Steel,Punjab,Central Government Department,3041.33,3078.69,1486.1,31,16,51.61,48.87,46.37,54.84,2.5,8.47,20,10,2.0,20.0,0.0,0.0,0.0,0.0,48.27,17.57,2.82,19.64,0,1,1,3127.16,38,train
PAI-04627,Demo Infrastructure Project 4627,2025-07,7,Ministry of Steel,Steel,Punjab,Central Government Department,3041.33,3086.28,1571.98,31,18,58.06,60.04,57.95,66.12,2.09,8.18,20,11,2.0,18.18,0.0,0.0,0.0,1.0,50.93,18.63,2.82,19.64,0,1,1,3127.16,38,train
PAI-04627,Demo Infrastructure Project 4627,2025-08,8,Ministry of Steel,Steel,Punjab,Central Government Department,3041.33,3094.09,1725.07,31,21,67.74,64.32,64.69,72.42,-0.37,7.72,20,13,2.0,15.38,0.0,0.0,0.0,0.0,55.75,12.7,2.82,19.64,0,1,1,3127.16,38,train
PAI-04627,Demo Infrastructure Project 4627,2025-09,9,Ministry of Steel,Steel,Punjab,Central Government Department,3041.33,3102.1,2237.82,31,23,74.19,75.28,74.4,79.7,0.89,5.3,20,15,4.0,26.67,0.0,0.0,0.0,0.0,72.14,17.95,2.82,19.64,0,1,1,3127.16,38,train
PAI-04627,Demo Infrastructure Project 4627,2025-10,10,Ministry of Steel,Steel,Punjab,Central Government Department,3041.33,3110.29,2396.76,31,26,83.87,84.43,77.85,77.42,6.57,-0.43,20,16,2.0,12.5,0.0,0.0,1.0,0.0,77.06,26.31,2.82,19.64,0,1,1,3127.16,38,train
PAI-04627,Demo Infrastructure Project 4627,2025-11,11,Ministry of Steel,Steel,Punjab,Central Government Department,3041.33,3118.65,2509.79,31,28,90.32,88.03,87.62,88.28,0.41,0.66,20,18,5.0,27.78,0.0,0.0,0.0,,80.48,18.82,2.82,19.64,0,1,1,3127.16,38,train
PAI-04627,Demo Infrastructure Project 4627,2025-12,12,Ministry of Steel,Steel,Punjab,Central Government Department,3041.33,3127.16,2487.51,31,31,100.0,97.24,97.01,100.0,0.23,2.99,20,20,2.0,10.0,0.0,0.0,1.0,0.0,79.55,22.53,2.82,19.64,0,1,1,3127.16,38,train
PAI-04628,Demo Infrastructure Project 4628,2025-01,1,Ministry of Coal,Energy,Assam,Railway Agency,965.8,965.8,81.52,93,8,8.6,8.8,9.99,11.15,-1.19,1.16,16,1,0.0,0.0,0.0,1.0,0.0,0.0,8.44,3.28,-0.46,13.47,0,1,1,965.8,106,train
PAI-04628,Demo Infrastructure Project 4628,2025-02,2,Ministry of Coal,Energy,Assam,Railway Agency,965.8,965.8,166.62,93,16,17.2,15.49,11.79,,3.7,5.76,16,2,0.0,0.0,0.0,0.0,0.0,0.0,17.25,8.03,-0.46,13.47,0,1,1,965.8,106,train
PAI-04628,Demo Infrastructure Project 4628,2025-03,3,Ministry of Coal,Energy,Assam,Railway Agency,965.8,965.8,222.45,93,23,24.73,25.97,22.85,25.5,3.12,2.65,16,4,1.0,25.0,0.0,0.0,0.0,0.0,23.03,11.83,-0.46,13.47,0,1,1,965.8,106,train
PAI-04628,Demo Infrastructure Project 4628,2025-04,4,Ministry of Coal,Energy,Assam,Railway Agency,965.8,965.8,306.15,93,31,33.33,31.6,28.27,27.2,3.32,-1.07,16,5,1.0,20.0,0.0,0.0,0.0,0.0,31.7,16.58,-0.46,13.47,0,1,1,965.8,106,train
PAI-04628,Demo Infrastructure Project 4628,2025-05,5,Ministry of Coal,Energy,Assam,Railway Agency,965.8,965.8,384.68,93,39,41.94,36.99,36.06,42.13,0.93,6.07,16,6,2.0,33.33,0.0,0.0,0.0,1.0,39.83,19.0,-0.46,13.47,0,1,1,965.8,106,train
PAI-04628,Demo Infrastructure Project 4628,2025-06,6,Ministry of Coal,Energy,Assam,Railway Agency,965.8,965.8,430.91,93,46,49.46,51.28,49.31,52.72,1.97,3.41,16,8,2.0,25.0,0.0,0.0,0.0,0.0,44.62,17.18,-0.46,13.47,0,1,1,965.8,106,train
PAI-04628,Demo Infrastructure Project 4628,2025-07,7,Ministry of Coal,Energy,Assam,Railway Agency,965.8,965.8,537.4,93,54,58.06,54.82,55.37,,-0.55,9.01,16,9,2.0,22.22,0.0,0.0,0.0,0.0,55.64,19.73,-0.46,13.47,0,1,1,965.8,106,train
PAI-04628,Demo Infrastructure Project 4628,2025-08,8,Ministry of Coal,Energy,Assam,Railway Agency,965.8,965.8,558.48,93,62,66.67,64.12,60.59,62.58,3.54,2.0,16,10,1.0,10.0,0.0,0.0,0.0,0.0,57.83,13.45,-0.46,13.47,0,1,1,965.8,106,train
PAI-04628,Demo Infrastructure Project 4628,2025-09,9,Ministry of Coal,Energy,Assam,Railway Agency,965.8,965.8,643.72,93,70,75.27,75.28,67.94,67.35,7.34,-0.59,16,12,2.0,16.67,0.0,0.0,0.0,0.0,66.65,16.83,-0.46,13.47,0,1,1,965.8,106,train
PAI-04628,Demo Infrastructure Project 4628,2025-10,10,Ministry of Coal,Energy,Assam,Railway Agency,965.8,965.8,706.86,93,78,83.87,80.99,75.43,83.05,5.56,7.63,16,13,2.0,15.38,0.0,0.0,0.0,0.0,73.19,25.08,-0.46,13.47,0,1,1,965.8,106,train
PAI-04628,Demo Infrastructure Project 4628,2025-11,11,Ministry of Coal,Energy,Assam,Railway Agency,965.8,965.8,806.25,93,85,91.4,95.2,94.95,97.97,0.26,3.03,16,14,4.0,28.57,0.0,0.0,1.0,0.0,83.48,25.5,-0.46,13.47,0,1,1,965.8,106,train
